starttime,detector_id,speed,volume,traveltime
2019-12-01T00:00:00-08:00,100833,56.66,11514,0.37
2019-12-01T00:00:00-08:00,101769,35.45,1650,1.53
2019-12-01T00:00:00-08:00,100832,52.77,19407,0.11
2019-12-01T00:00:00-08:00,101772,28.67,8824,2.52
2019-12-01T00:00:00-08:00,100831,52.81,15998,0.11
2019-12-01T00:00:00-08:00,100830,40.32,322,0.15
2019-12-01T00:00:00-08:00,101779,32.8,8557,7.92
2019-12-01T00:00:00-08:00,1000155,65.74,17848,0.78
2019-12-01T00:00:00-08:00,5119,58.2,14212,0.59
2019-12-01T00:00:00-08:00,100829,53.03,19703,0.37
2019-12-01T00:00:00-08:00,101912,50.51,20080,0.42
2019-12-01T00:00:00-08:00,100828,48.67,17671,0.41
2019-12-01T00:00:00-08:00,101913,53.29,22053,0.39
2019-12-01T00:00:00-08:00,100827,45.46,3611,0.44
2019-12-01T00:00:00-08:00,101914,,0,
2019-12-01T00:00:00-08:00,101915,48.69,10898,0.32
2019-12-01T00:00:00-08:00,100826,56.2,19954,0.7
2019-12-01T00:00:00-08:00,101040,65.03,4337,1.12
2019-12-01T00:00:00-08:00,1000154,62.03,12834,0.83
2019-12-01T00:00:00-08:00,100825,38.96,23518,1.02
2019-12-01T00:00:00-08:00,5120,56.7,12251,0.61
2019-12-01T00:00:00-08:00,101115,60.63,21725,2.36
2019-12-01T00:00:00-08:00,101916,55.95,12489,0.28
2019-12-01T00:00:00-08:00,100824,21.92,13439,1.81
2019-12-01T00:00:00-08:00,101917,56.79,19686,0.34
2019-12-01T00:00:00-08:00,100823,40.03,19378,0.71
2019-12-01T00:00:00-08:00,101918,64.82,13891,0.3
2019-12-01T00:00:00-08:00,100822,43.91,24244,0.65
2019-12-01T00:00:00-08:00,101964,57.34,16677,0.98
2019-12-01T00:00:00-08:00,1000153,68.15,17629,26.32
2019-12-01T00:00:00-08:00,5121,55.43,14665,0.62
2019-12-01T00:00:00-08:00,100821,45.99,18878,0.62
2019-12-01T00:00:00-08:00,101965,40.02,8503,225.09
2019-12-01T00:00:00-08:00,100820,64.87,20060,0.28
2019-12-01T00:00:00-08:00,101966,39.34,16060,228.98
2019-12-01T00:00:00-08:00,100819,74.6,21162,0.25
2019-12-01T00:00:00-08:00,101967,57.53,17752,0.37
2019-12-01T00:00:00-08:00,100818,72.18,5824,0.25
2019-12-01T00:00:00-08:00,100817,63.22,18120,0.46
2019-12-01T00:00:00-08:00,101968,61.37,12726,0.35
2019-12-01T00:00:00-08:00,5122,58.96,12179,0.59
2019-12-01T00:00:00-08:00,100816,55.81,17204,0.52
2019-12-01T00:00:00-08:00,101969,57.36,16055,0.43
2019-12-01T00:00:00-08:00,100813,49.55,23570,0.72
2019-12-01T00:00:00-08:00,101970,58.56,20406,0.42
2019-12-01T00:00:00-08:00,1000152,67.88,17136,26.43
2019-12-01T00:00:00-08:00,5027,58.65,13705,0.63
2019-12-01T00:00:00-08:00,100812,46.25,14197,0.77
2019-12-01T00:00:00-08:00,101971,62.45,9706,0.39
2019-12-01T00:00:00-08:00,100811,63.17,14837,1.01
2019-12-01T00:00:00-08:00,101984,66.77,14464,0.68
2019-12-01T00:00:00-08:00,5124,60.21,9488,0.58
2019-12-01T00:00:00-08:00,100810,58.37,20029,1.09
2019-12-01T00:00:00-08:00,101985,60.08,17410,0.75
2019-12-01T00:00:00-08:00,100809,53.4,14479,1.19
2019-12-01T00:00:00-08:00,101986,57.93,14781,0.78
2019-12-01T00:00:00-08:00,101100,59.97,15472,0.53
2019-12-01T00:00:00-08:00,1000151,63.47,8512,28.27
2019-12-01T00:00:00-08:00,100808,65.81,12345,1.01
2019-12-01T00:00:00-08:00,1000176,68.68,10234,0.55
2019-12-01T00:00:00-08:00,100807,61.47,16695,1.08
